  Model Peng Robinson (1976)
 Fluid          Tc(K)       Pc(bar)  Vceos(L/mol)    W
METHANE(1)190.564      45.990     0.106     0.012
ETHANE(2) 305.320      48.720     0.160     0.099
PROPANE(3)369.830      42.480     0.223     0.152
 Fluid  ac(bar*L2/mol2)  b(L/mol)    d1      rm
METHANE(1)  2.496       0.027     2.414     0.392
ETHANE(2)   6.048       0.041     2.414     0.525
PROPANE(3) 10.177       0.056     2.414     0.603
 
   KIJ MATRIX
METHANE(1)
ETHANE(2)   0.011
PROPANE(3)  0.017  0.003
 
   LIJ MATRIX
METHANE(1)
ETHANE(2)   0.000
PROPANE(3)  0.000  0.000
 
  Combining rules:
  0: Classical or van der Waals 
 
   T = 283.1500 K    P =  27.5600 bar
 
       X(1)        X(2)        X(3)        Y(1)	       Y(2)     Y(3)      dX(mol
 /L)  dY(mol/L) NITER
 xytern
  0.1378E+00  0.1736E-01  0.8449E+00  0.6874E+00  0.1863E-01  0.2939E+00  12.5894  0.1418E+01   3 2
  0.1373E+00  0.2127E-01  0.8415E+00  0.6842E+00  0.2281E-01  0.2930E+00  12.5926  0.1419E+01   3 2
  0.1367E+00  0.2578E-01  0.8376E+00  0.6805E+00  0.2766E-01  0.2918E+00  12.5962  0.1421E+01   3 2
  0.1360E+00  0.3095E-01  0.8331E+00  0.6763E+00  0.3320E-01  0.2905E+00  12.6003  0.1422E+01   3 2
  0.1352E+00  0.3683E-01  0.8280E+00  0.6714E+00  0.3950E-01  0.2891E+00  12.6049  0.1424E+01   3 2
  0.1344E+00  0.4344E-01  0.8222E+00  0.6660E+00  0.4659E-01  0.2874E+00  12.6101  0.1426E+01   3 2
  0.1334E+00  0.5081E-01  0.8158E+00  0.6599E+00  0.5450E-01  0.2856E+00  12.6158  0.1428E+01   3 2
  0.1323E+00  0.5898E-01  0.8087E+00  0.6532E+00  0.6325E-01  0.2835E+00  12.6221  0.1430E+01   3 2
  0.1311E+00  0.6794E-01  0.8009E+00  0.6459E+00  0.7286E-01  0.2813E+00  12.6288  0.1432E+01   3 2
  0.1298E+00  0.7772E-01  0.7924E+00  0.6379E+00  0.8334E-01  0.2788E+00  12.6361  0.1435E+01   3 2
  0.1284E+00  0.8831E-01  0.7833E+00  0.6292E+00  0.9469E-01  0.2761E+00  12.6438  0.1438E+01   3 2
  0.1269E+00  0.9971E-01  0.7734E+00  0.6199E+00  0.1069E+00  0.2732E+00  12.6520  0.1442E+01   3 2
  0.1253E+00  0.1119E+00  0.7628E+00  0.6100E+00  0.1199E+00  0.2701E+00  12.6605  0.1445E+01   3 2
  0.1236E+00  0.1248E+00  0.7516E+00  0.5994E+00  0.1338E+00  0.2668E+00  12.6694  0.1449E+01   3 2
  0.1217E+00  0.1385E+00  0.7398E+00  0.5883E+00  0.1484E+00  0.2633E+00  12.6785  0.1453E+01   3 2
  0.1198E+00  0.1529E+00  0.7273E+00  0.5766E+00  0.1638E+00  0.2596E+00  12.6878  0.1458E+01   3 2
  0.1177E+00  0.1680E+00  0.7143E+00  0.5644E+00  0.1799E+00  0.2557E+00  12.6972  0.1462E+01   3 2
  0.1156E+00  0.1836E+00  0.7008E+00  0.5517E+00  0.1967E+00  0.2516E+00  12.7067  0.1467E+01   3 2
  0.1134E+00  0.1999E+00  0.6867E+00  0.5386E+00  0.2140E+00  0.2473E+00  12.7161  0.1472E+01   3 2
  0.1111E+00  0.2166E+00  0.6723E+00  0.5251E+00  0.2319E+00  0.2429E+00  12.7253  0.1478E+01   3 2
  0.1087E+00  0.2339E+00  0.6574E+00  0.5113E+00  0.2503E+00  0.2384E+00  12.7344  0.1484E+01   3 2
  0.1063E+00  0.2515E+00  0.6423E+00  0.4972E+00  0.2691E+00  0.2337E+00  12.7431  0.1489E+01   3 2
  0.1038E+00  0.2694E+00  0.6268E+00  0.4828E+00  0.2882E+00  0.2289E+00  12.7514  0.1496E+01   3 2
  0.1012E+00  0.2877E+00  0.6111E+00  0.4683E+00  0.3077E+00  0.2240E+00  12.7593  0.1502E+01   3 2
  0.9858E-01  0.3062E+00  0.5952E+00  0.4536E+00  0.3274E+00  0.2191E+00  12.7667  0.1508E+01   3 2
  0.9593E-01  0.3249E+00  0.5792E+00  0.4388E+00  0.3472E+00  0.2140E+00  12.7734  0.1515E+01   3 2
  0.9324E-01  0.3436E+00  0.5631E+00  0.4239E+00  0.3672E+00  0.2089E+00  12.7795  0.1522E+01   3 2
  0.9053E-01  0.3625E+00  0.5470E+00  0.4091E+00  0.3872E+00  0.2037E+00  12.7849  0.1529E+01   3 2
  0.8779E-01  0.3814E+00  0.5308E+00  0.3943E+00  0.4072E+00  0.1985E+00  12.7895  0.1536E+01   3 2
  0.8504E-01  0.4002E+00  0.5148E+00  0.3795E+00  0.4272E+00  0.1933E+00  12.7933  0.1544E+01   3 2
  0.8229E-01  0.4190E+00  0.4988E+00  0.3649E+00  0.4470E+00  0.1881E+00  12.7963  0.1551E+01   3 2
  0.7953E-01  0.4376E+00  0.4829E+00  0.3504E+00  0.4667E+00  0.1829E+00  12.7985  0.1559E+01   3 2
  0.7677E-01  0.4560E+00  0.4672E+00  0.3361E+00  0.4862E+00  0.1777E+00  12.7998  0.1566E+01   3 2
  0.7330E-01  0.4791E+00  0.4476E+00  0.3183E+00  0.5106E+00  0.1711E+00  12.8001  0.1576E+01   3 4
  0.6980E-01  0.5022E+00  0.4280E+00  0.3006E+00  0.5349E+00  0.1645E+00  12.7991  0.1586E+01   3 4
  0.6629E-01  0.5251E+00  0.4086E+00  0.2830E+00  0.5590E+00  0.1580E+00  12.7966  0.1596E+01   3 4
  0.6276E-01  0.5478E+00  0.3894E+00  0.2657E+00  0.5829E+00  0.1514E+00  12.7926  0.1606E+01   3 4
  0.5925E-01  0.5703E+00  0.3705E+00  0.2487E+00  0.6065E+00  0.1448E+00  12.7872  0.1616E+01   3 4
  0.5574E-01  0.5924E+00  0.3518E+00  0.2320E+00  0.6297E+00  0.1383E+00  12.7802  0.1627E+01   3 4
  0.5241E-01  0.6133E+00  0.3343E+00  0.2163E+00  0.6516E+00  0.1321E+00  12.7722  0.1637E+01   3 4
  0.4925E-01  0.6328E+00  0.3179E+00  0.2017E+00  0.6721E+00  0.1263E+00  12.7634  0.1647E+01   3 4
  0.4627E-01  0.6511E+00  0.3026E+00  0.1880E+00  0.6912E+00  0.1208E+00  12.7539  0.1656E+01   3 4
  0.4345E-01  0.6683E+00  0.2883E+00  0.1753E+00  0.7091E+00  0.1156E+00  12.7439  0.1665E+01   3 4
  0.4078E-01  0.6843E+00  0.2749E+00  0.1635E+00  0.7258E+00  0.1107E+00  12.7335  0.1673E+01   3 4
  0.3827E-01  0.6993E+00  0.2624E+00  0.1524E+00  0.7415E+00  0.1061E+00  12.7229  0.1682E+01   3 4
  0.3590E-01  0.7134E+00  0.2507E+00  0.1421E+00  0.7561E+00  0.1018E+00  12.7122  0.1689E+01   3 4
  0.3367E-01  0.7265E+00  0.2399E+00  0.1325E+00  0.7698E+00  0.9774E-01  12.7014  0.1697E+01   3 4
  0.3156E-01  0.7388E+00  0.2297E+00  0.1235E+00  0.7825E+00  0.9393E-01  12.6907  0.1703E+01   3 4
  0.2958E-01  0.7502E+00  0.2202E+00  0.1152E+00  0.7945E+00  0.9034E-01  12.6801  0.1710E+01   3 4
  0.2771E-01  0.7610E+00  0.2113E+00  0.1074E+00  0.8056E+00  0.8698E-01  12.6697  0.1716E+01   2 4
  0.2596E-01  0.7710E+00  0.2030E+00  0.1001E+00  0.8160E+00  0.8382E-01  12.6594  0.1722E+01   2 4
  0.2431E-01  0.7804E+00  0.1953E+00  0.9337E-01  0.8258E+00  0.8085E-01  12.6495  0.1728E+01   2 4
  0.2276E-01  0.7892E+00  0.1881E+00  0.8706E-01  0.8349E+00  0.7807E-01  12.6398  0.1733E+01   2 4
  0.2130E-01  0.7974E+00  0.1813E+00  0.8118E-01  0.8434E+00  0.7546E-01  12.6304  0.1738E+01   2 4
  0.1993E-01  0.8050E+00  0.1751E+00  0.7569E-01  0.8513E+00  0.7302E-01  12.6213  0.1743E+01   2 4
  0.1865E-01  0.8122E+00  0.1692E+00  0.7057E-01  0.8587E+00  0.7073E-01  12.6126  0.1747E+01   2 4
  0.1744E-01  0.8188E+00  0.1637E+00  0.6580E-01  0.8656E+00  0.6858E-01  12.6043  0.1751E+01   2 4
  0.1631E-01  0.8251E+00  0.1586E+00  0.6135E-01  0.8721E+00  0.6657E-01  12.5963  0.1755E+01   2 4
  0.1525E-01  0.8309E+00  0.1539E+00  0.5720E-01  0.8781E+00  0.6469E-01  12.5886  0.1759E+01   2 4
  0.1426E-01  0.8363E+00  0.1494E+00  0.5334E-01  0.8837E+00  0.6293E-01  12.5813  0.1762E+01   2 4
  0.1333E-01  0.8414E+00  0.1453E+00  0.4973E-01  0.8890E+00  0.6128E-01  12.5744  0.1766E+01   2 4
  0.1246E-01  0.8462E+00  0.1414E+00  0.4637E-01  0.8939E+00  0.5974E-01  12.5677  0.1769E+01   2 4
  0.1164E-01  0.8506E+00  0.1378E+00  0.4323E-01  0.8985E+00  0.5830E-01  12.5615  0.1772E+01   2 4
  0.1087E-01  0.8547E+00  0.1344E+00  0.4031E-01  0.9027E+00  0.5695E-01  12.5555  0.1774E+01   2 4
  0.1016E-01  0.8586E+00  0.1313E+00  0.3759E-01  0.9067E+00  0.5569E-01  12.5499  0.1777E+01   2 4
  0.9488E-02  0.8622E+00  0.1283E+00  0.3504E-01  0.9104E+00  0.5451E-01  12.5445  0.1779E+01   2 4
  0.8862E-02  0.8655E+00  0.1256E+00  0.3268E-01  0.9139E+00  0.5341E-01  12.5395  0.1782E+01   2 4
  0.8276E-02  0.8687E+00  0.1231E+00  0.3047E-01  0.9172E+00  0.5238E-01  12.5347  0.1784E+01   2 4
  0.7728E-02  0.8716E+00  0.1207E+00  0.2841E-01  0.9202E+00  0.5141E-01  12.5302  0.1786E+01   2 4
